,CreditScore,Geography,Gender,Age,Balance,Exited
6113,596,Spain,Male,36,0.0,0
6114,627,France,Female,44,0.0,1
6115,494,France,Male,40,0.0,0
6116,627,France,Male,73,146329.73,0
6117,850,Spain,Male,37,0.0,0
6118,632,France,Female,49,167962.7,0
6119,490,France,Male,33,0.0,0
6120,715,France,Male,40,0.0,0
6121,679,France,Male,48,0.0,0
6122,619,France,Male,44,116967.68,1
6123,465,Spain,Female,33,0.0,0
6124,736,Spain,Male,32,0.0,0
6125,501,Germany,Female,34,93244.42,0
6126,535,France,Female,29,0.0,0
6127,759,France,Female,33,0.0,0
6128,819,France,Male,35,0.0,0
6129,533,Germany,Male,43,80442.06,0
6130,632,Germany,Female,35,150561.03,0
6131,686,France,Male,60,0.0,1
6132,687,France,Female,34,125474.44,0
6133,667,Germany,Female,33,127076.68,0
6134,699,Spain,Female,25,0.0,0
6135,497,Spain,Male,37,128650.11,0
6136,780,Spain,Female,33,145580.61,0
6137,652,France,Female,51,0.0,1
6138,477,France,Male,47,144900.58,1
6139,652,France,Female,37,0.0,0
6140,488,France,Female,31,97588.6,0
6141,572,France,Male,24,0.0,0
6142,755,France,Female,38,0.0,0
6143,779,Germany,Female,24,122200.31,0
6144,693,Spain,Female,46,151709.33,0
6145,530,Spain,Female,22,0.0,0
6146,738,Spain,Female,33,122134.4,0
6147,690,Germany,Male,31,137260.45,0
6148,611,France,Female,30,88594.14,0
6149,643,Spain,Male,34,0.0,0
6150,632,Germany,Male,41,127205.32,1
6151,727,Spain,Female,31,96997.09,0
6152,508,France,Female,64,0.0,0
6153,550,France,Male,31,142200.19,0
6154,754,Germany,Female,39,160761.41,0
6155,759,France,Male,26,0.0,0
6156,794,Spain,Male,33,0.0,0
6157,549,France,Male,29,0.0,0
6158,671,France,Male,31,116234.61,0
6159,756,Germany,Female,26,155143.52,1
6160,632,France,Female,21,0.0,0
6161,579,France,Male,38,0.0,0
6162,748,France,Male,34,84009.47,0
6163,488,Germany,Female,28,139246.22,0
6164,710,Germany,Male,58,170113.0,0
6165,619,Spain,Female,41,0.0,1
6166,773,France,Male,64,145578.28,0
6167,657,Spain,Male,75,126273.95,0
6168,579,France,Female,26,162482.76,0
6169,542,France,Male,29,0.0,0
6170,709,France,Female,32,87814.89,0
6171,617,Spain,Male,61,113858.95,0
6172,568,Germany,Male,43,87612.64,1
6173,769,France,Female,73,0.0,0
6174,608,Germany,Male,26,106648.98,0
6175,503,Spain,Male,31,0.0,0
6176,608,Germany,Female,38,103653.51,0
6177,731,Germany,Male,37,116880.53,1
6178,850,Germany,Female,40,97990.49,0
6179,591,Germany,Female,34,150635.3,0
6180,579,Spain,Male,37,0.0,0
6181,570,France,Male,39,129674.89,0
6182,709,France,Female,37,0.0,0
6183,611,France,Male,53,83568.26,0
6184,775,Spain,Male,48,178144.91,1
6185,699,Germany,Male,36,147137.74,0
6186,618,France,Male,37,0.0,1
6187,704,France,Male,36,114370.41,0
6188,835,Germany,Female,47,108289.28,1
6189,714,Germany,Male,39,149887.49,0
6190,581,Spain,Female,43,170172.9,0
6191,592,France,Male,27,0.0,0
6192,551,France,Male,43,0.0,0
6193,689,Germany,Female,28,64808.32,0
6194,604,France,Female,56,62732.65,0
6195,514,France,Female,41,0.0,0
6196,698,France,Male,29,95167.55,0
6197,581,Germany,Female,54,152508.99,1
6198,573,Germany,Male,31,134644.19,0
6199,449,Spain,Female,33,0.0,0
6200,850,Germany,Female,31,51293.47,0
6201,612,France,Male,41,0.0,0
6202,690,Spain,Male,49,116622.73,0
6203,599,Spain,Female,49,0.0,0
6204,498,France,Male,33,198113.86,0
6205,497,France,Female,29,85646.81,1
6206,802,Spain,Male,51,0.0,0
6207,644,France,Male,33,141234.98,0
6208,714,France,Male,34,0.0,0
6209,690,France,Female,40,77641.99,1
6210,522,Spain,Male,30,0.0,0
6211,502,Germany,Female,40,117304.29,0
6212,730,Spain,Female,62,0.0,0
6213,590,Germany,Male,36,92340.69,0
6214,458,Germany,Male,35,146780.52,0
6215,553,Spain,Male,41,144974.55,0
6216,479,France,Male,47,0.0,0
6217,693,France,Male,31,0.0,0
6218,707,Spain,Male,43,0.0,0
6219,636,Spain,Male,37,115137.26,0
6220,807,France,Male,33,101952.97,0
6221,513,France,Female,45,164649.52,1
6222,582,France,Male,31,0.0,0
6223,694,France,Male,32,91956.49,0
6224,777,France,Male,39,0.0,0
6225,598,Germany,Male,32,123938.6,0
6226,762,Germany,Male,46,123571.77,1
6227,588,France,Female,34,120777.88,0
6228,663,Germany,Male,42,90248.79,0
6229,777,France,Male,36,0.0,0
6230,592,France,Male,71,0.0,0
6231,631,Germany,Male,48,106396.48,1
6232,725,Germany,Female,47,104887.43,1
6233,850,France,Male,34,72079.71,0
6234,540,France,Male,37,0.0,0
6235,674,Spain,Male,36,0.0,0
6236,553,France,Male,38,99844.68,0
6237,630,France,Female,28,0.0,0
6238,466,France,Male,26,156815.71,0
6239,613,France,Male,47,146034.74,0
6240,558,France,Male,27,152283.39,0
6241,775,Germany,Female,33,118897.1,0
6242,698,Germany,Male,52,96781.39,0
6243,608,Germany,Male,33,102772.67,0
6244,670,Spain,Female,20,0.0,0
6245,591,Spain,Male,39,0.0,0
6246,633,France,Male,40,150578.0,1
6247,678,France,Female,46,0.0,0
6248,590,France,Male,47,0.0,0
6249,705,France,Female,48,0.0,0
6250,608,France,Male,42,163548.07,0
6251,682,France,Female,37,148580.12,0
6252,596,Germany,Male,32,96709.07,0
6253,395,Germany,Female,34,106011.59,1
6254,578,Germany,Male,37,135650.88,0
6255,547,Germany,Male,55,111362.76,1
6256,609,France,Male,37,39344.83,1
6257,774,Germany,Male,36,130809.77,0
6258,712,France,Female,27,133009.51,0
6259,585,Germany,Female,28,135337.49,0
6260,666,France,Female,32,112536.57,0
6261,708,Spain,Female,35,122570.69,0
6262,513,France,Male,44,63562.02,1
6263,445,France,Male,37,0.0,0
6264,690,Germany,Male,44,100368.63,0
6265,850,France,Male,37,0.0,0
6266,537,Spain,Female,33,136082.0,0
6267,705,Germany,Male,48,114169.16,1
6268,670,France,Female,45,47884.92,0
6269,652,Spain,Female,36,0.0,0
6270,696,Spain,Male,24,0.0,0
6271,747,France,Male,49,202904.64,1
6272,511,France,Female,46,0.0,1
6273,743,Spain,Male,43,161807.18,1
6274,532,Germany,Male,52,110791.97,1
6275,642,Spain,Female,33,0.0,0
6276,554,Germany,Female,54,108755.0,1
6277,604,Spain,Female,34,0.0,0
6278,602,France,Female,72,0.0,0
6279,757,Spain,Female,55,117294.12,1
6280,491,Germany,Male,26,102251.14,0
6281,850,France,Male,31,0.0,0
6282,521,France,Male,22,0.0,0
6283,726,France,Male,37,132057.92,0
6284,596,France,Male,33,0.0,1
6285,850,Germany,Female,35,114285.2,0
6286,637,France,Female,41,0.0,0
6287,690,Spain,Male,32,76087.98,0
6288,689,France,Male,40,160272.27,0
6289,633,Spain,Male,63,114552.6,1
6290,555,France,Female,27,102000.17,0
6291,563,Spain,Male,24,0.0,0
6292,494,France,Female,33,137853.0,0
6293,534,France,Male,27,0.0,0
6294,696,Germany,Male,42,162318.61,0
6295,535,Spain,Female,50,140292.58,1
6296,600,France,Male,34,0.0,0
6297,807,France,Female,34,0.0,0
6298,714,France,Female,52,0.0,1
6299,590,France,Male,24,126431.54,0
6300,614,France,Female,41,123475.04,0
6301,766,Germany,Female,45,97652.96,0
6302,557,Spain,Male,42,0.0,0
6303,788,Germany,Female,49,137455.99,1
6304,648,France,Female,38,0.0,0
6305,726,Germany,Female,33,99046.31,0
6306,773,France,Male,33,0.0,0
6307,583,Germany,Male,27,105907.42,0
6308,565,Germany,Male,52,97720.35,1
6309,705,France,Male,25,0.0,0
6310,685,Spain,Male,43,97392.18,0
6311,741,France,Male,29,0.0,0
6312,658,Germany,Female,28,152812.58,0
6313,575,France,Male,27,139301.68,0
6314,844,France,Female,41,76319.64,1
6315,559,Spain,Male,67,125919.35,1
6316,725,France,Male,37,124348.38,0
6317,450,France,Male,29,117199.8,0
6318,738,Germany,Female,57,148384.64,1
6319,642,Germany,Female,19,113905.48,0
6320,618,Spain,Male,32,133476.09,0
6321,590,France,Male,47,117879.32,0
6322,735,France,Male,50,0.0,0
6323,550,France,Male,34,122359.5,0
6324,729,Spain,Female,28,0.0,1
6325,743,Germany,Male,59,108585.35,1
6326,555,France,Male,31,145875.74,0
6327,667,Spain,Female,36,121542.57,0
6328,790,Spain,Female,41,109508.68,0
6329,727,Germany,Male,34,146407.11,0
6330,744,France,Female,39,0.0,0
6331,629,Germany,Male,35,112330.83,0
6332,619,France,Female,35,90413.12,0
6333,634,France,Male,34,105302.66,0
6334,608,Spain,Female,35,0.0,0
6335,507,France,Female,35,0.0,0
6336,536,Germany,Female,35,121520.36,0
6337,730,Spain,Female,43,103960.38,0
6338,583,Germany,Male,39,102945.01,0
6339,644,France,Female,24,92760.55,0
6340,790,Spain,Male,37,0.0,0
6341,807,Germany,Female,40,134590.21,0
6342,581,France,Female,37,104255.03,0
6343,627,Spain,Female,55,0.0,1
6344,850,France,Male,41,0.0,0
6345,754,France,Female,35,0.0,0
6346,551,Germany,Male,50,121399.98,1
6347,637,Germany,Male,35,147127.81,0
6348,699,Spain,Male,31,125927.51,0
6349,542,France,Female,25,0.0,0
6350,640,Germany,Male,48,111599.32,0
6351,553,France,Female,27,0.0,0
6352,741,France,Male,38,0.0,0
6353,598,France,Male,35,114212.6,0
6354,660,Spain,Female,42,0.0,1
6355,618,Spain,Male,41,115251.64,0
6356,647,France,Male,43,0.0,0
6357,491,France,Female,68,107571.61,0
6358,652,France,Female,32,0.0,0
6359,650,Germany,Female,45,152367.21,1
6360,413,Germany,Male,39,130969.77,0
6361,416,Germany,Female,25,97738.97,0
6362,629,Spain,Male,34,0.0,0
6363,678,Spain,Female,40,113794.22,0
6364,527,Spain,Male,28,128396.33,0
6365,743,Spain,Female,48,118207.69,1
6366,683,Germany,Male,73,124730.26,0
6367,536,France,Female,41,0.0,0
6368,663,Spain,Male,52,136298.65,1
6369,646,France,Female,38,0.0,0
6370,707,France,Male,35,0.0,0
6371,602,France,Male,34,0.0,0
6372,635,France,Female,47,125724.95,0
6373,597,France,Male,67,0.0,0
6374,503,France,Male,38,0.0,0
6375,524,Spain,Female,64,0.0,1
6376,700,France,Male,46,95872.86,1
6377,692,France,Male,33,0.0,1
6378,562,France,Male,37,0.0,1
6379,679,France,Male,37,74260.03,0
6380,603,Germany,Male,35,123407.69,1
6381,720,Spain,Male,33,123783.91,0
6382,797,France,Male,24,0.0,0
6383,594,France,Male,36,153880.15,0
6384,529,France,Female,31,0.0,0
6385,606,Germany,Female,32,106301.85,0
6386,621,Spain,Female,40,0.0,1
6387,513,France,Female,43,0.0,0
6388,753,Germany,Male,44,138076.47,1
6389,605,France,Female,30,135422.31,0
6390,574,Spain,Female,37,0.0,0
6391,726,France,Female,38,126875.62,0
6392,611,Spain,Female,28,96381.68,0
6393,593,Germany,Female,41,119703.1,0
6394,466,Germany,Male,41,152102.18,0
6395,741,Germany,Female,36,127675.39,0
6396,684,Germany,Female,44,133776.86,0
6397,550,Spain,Female,33,72788.03,0
6398,593,Spain,Male,26,76226.9,0
6399,601,Germany,Male,48,163630.76,1
6400,676,Spain,Female,30,0.0,0
6401,556,France,Female,46,0.0,0
6402,719,France,Male,36,155423.17,0
6403,850,Germany,Male,55,98710.89,1
6404,649,Spain,Female,49,0.0,1
6405,509,Spain,Male,41,126683.8,0
6406,684,France,Male,33,140700.61,0
6407,806,Germany,Male,30,168078.83,1
6408,729,Spain,Male,44,107726.93,0
6409,683,France,Female,33,0.0,0
6410,689,Spain,Female,63,0.0,0
6411,672,Germany,Female,21,35741.69,0
6412,602,Germany,Female,53,98268.84,1
6413,739,France,Female,20,133800.98,0
6414,618,France,Female,21,125682.79,0
6415,674,France,Female,42,0.0,0
6416,762,France,Male,26,130428.78,0
6417,790,Spain,Male,37,0.0,0
6418,754,Spain,Female,27,0.0,0
6419,729,France,Male,44,0.0,0
6420,606,Germany,Female,47,137138.2,0
6421,616,France,Male,23,73112.95,0
6422,772,France,Male,47,152347.01,0
6423,652,Spain,Male,41,115144.68,0
6424,743,France,Male,43,0.0,1
6425,793,France,Male,39,137817.52,0
6426,743,Spain,Male,45,157332.26,0
6427,746,France,Male,37,0.0,0
6428,627,Germany,Female,39,124586.93,1
6429,713,Spain,Male,38,116980.78,0
6430,678,Spain,Female,40,128398.38,0
6431,540,Spain,Male,39,0.0,0
6432,615,Germany,Female,33,137657.25,0
6433,415,Spain,Male,53,167259.44,0
6434,628,France,Female,45,0.0,0
6435,700,France,Male,26,119009.57,0
6436,623,Germany,Male,33,80002.33,0
6437,623,France,Female,37,140211.88,0
6438,679,France,Female,44,118742.74,0
6439,632,Spain,Male,37,138207.08,1
6440,790,France,Female,47,148636.21,1
6441,514,France,Male,45,178827.79,0
6442,491,France,Male,33,83134.3,0
6443,753,France,Male,92,121513.31,0
6444,693,Germany,Female,37,95900.04,0
6445,679,France,Female,30,112543.42,0
6446,529,Spain,Male,34,0.0,0
6447,619,Spain,Female,31,141751.82,0
6448,680,Spain,Female,37,124140.57,0
6449,693,Germany,Male,45,116546.59,1
6450,834,France,Female,28,0.0,0
6451,636,Spain,Female,29,157576.47,0
6452,538,Spain,Male,43,0.0,0
6453,566,Germany,Female,44,141428.99,0
6454,597,Spain,Male,35,127510.99,0
6455,711,France,Female,29,0.0,0
6456,606,France,Male,31,0.0,0
6457,615,Spain,Male,51,81818.49,0
6458,589,France,Male,36,100895.54,0
6459,606,Germany,Male,45,63832.43,0
6460,582,France,Male,29,0.0,0
6461,710,France,Female,36,116085.06,0
6462,467,France,Male,57,0.0,0
6463,749,France,Male,30,0.0,0
6464,564,Germany,Female,33,115761.51,1
6465,730,Spain,Male,26,0.0,0
6466,678,Germany,Male,32,139626.01,1
6467,540,France,Female,31,0.0,1
6468,767,France,Female,35,115576.44,0
6469,615,France,Female,23,0.0,0
6470,583,Germany,Female,41,77647.6,0
6471,850,France,Female,40,0.0,0
6472,651,Germany,Female,34,148962.46,1
6473,798,France,Male,22,0.0,0
6474,695,France,Male,37,0.0,0
6475,497,Germany,Male,41,80542.81,1
6476,739,France,Male,40,0.0,0
6477,549,France,Female,34,0.0,0
6478,850,France,Male,35,102050.47,0
6479,648,Spain,Male,49,0.0,1
6480,679,France,Female,24,114948.76,0
6481,606,Germany,Male,39,136000.45,0
6482,850,France,Male,32,156001.68,0
6483,619,Germany,Male,41,147974.16,0
6484,719,Spain,Male,44,0.0,0
6485,640,Germany,Male,26,90402.77,0
6486,710,France,Male,40,0.0,0
6487,580,France,Male,31,0.0,0
6488,550,France,Male,44,0.0,0
6489,841,France,Female,31,162701.65,0
6490,760,France,Male,34,0.0,0
6491,687,France,Female,30,0.0,0
6492,753,Germany,Female,35,82453.96,0
6493,661,France,Male,35,100107.99,0
6494,699,France,Male,28,0.0,0
6495,617,Germany,Female,39,83348.89,1
6496,595,Germany,Female,44,96553.52,1
6497,669,France,Male,50,201009.64,1
6498,613,France,Female,27,125167.74,0
6499,782,France,Male,32,0.0,0
6500,582,France,Female,43,153313.67,0
6501,679,France,Male,30,0.0,0
6502,611,France,Female,40,125879.29,0
6503,455,Germany,Female,37,170057.62,0
6504,621,France,Male,32,0.0,0
6505,596,Germany,Male,48,131326.47,1
6506,585,Spain,Female,56,128472.8,1
6507,742,France,Male,32,160485.16,0
6508,850,Germany,Male,42,84445.68,1
6509,738,Germany,Female,40,115409.18,0
6510,619,Spain,Male,46,62400.48,1
6511,628,France,Female,50,143054.56,1
6512,487,France,Male,24,133628.09,0
6513,513,Spain,Female,41,107135.04,0
6514,563,Spain,Male,26,0.0,0
6515,803,France,Female,65,151659.52,0
6516,607,Spain,Female,32,0.0,0
6517,628,Germany,Female,51,155903.82,0
6518,521,Spain,Female,49,82940.25,1
6519,669,Germany,Female,50,112650.89,1
6520,686,France,Female,41,0.0,0
6521,700,Germany,Male,35,95853.39,0
6522,663,France,Female,42,82228.67,0
6523,671,Spain,Female,31,0.0,0
6524,651,Germany,Female,35,163700.78,1
6525,728,France,Male,34,106328.08,0
6526,574,France,Female,34,152992.91,0
6527,464,France,Male,38,116439.65,0
6528,604,Spain,Male,27,101352.78,0
6529,836,Spain,Female,37,0.0,0
6530,511,Germany,Female,75,105609.17,0
6531,518,France,Female,45,0.0,0
6532,756,France,Male,67,0.0,0
6533,489,France,Female,47,103894.38,0
6534,622,Spain,Male,27,139834.93,0
6535,652,France,Female,36,112518.71,0
6536,625,France,Female,37,115895.42,0
6537,521,Spain,Female,39,146408.68,0
6538,546,France,Male,34,165363.31,1
6539,697,France,Female,45,0.0,1
6540,571,Germany,Male,33,71843.15,0
6541,748,Spain,Male,35,105492.53,0
6542,591,France,Male,35,183027.25,0
6543,814,Germany,Male,29,131968.57,0
6544,709,France,Female,45,104118.5,0
6545,433,Spain,Male,27,0.0,0
6546,781,France,Male,20,125023.1,0
6547,656,France,Female,30,74323.2,0
6548,683,France,Male,38,109346.13,0
6549,620,France,Male,32,0.0,0
6550,637,Germany,Female,39,109698.41,1
6551,525,Spain,Female,30,0.0,0
6552,793,Germany,Female,34,127758.09,0
6553,638,Germany,Male,50,102645.48,1
6554,520,France,Male,31,93249.4,0
6555,641,France,Male,35,0.0,0
6556,840,Germany,Female,51,87779.83,1
6557,504,Spain,Male,40,0.0,0
6558,686,France,Male,38,138131.34,0
6559,533,Germany,Male,38,70362.52,0
6560,577,France,Female,32,0.0,0
6561,445,Germany,Female,48,168286.58,1
6562,720,France,Male,44,86102.27,1
6563,643,Germany,Male,25,115142.9,0
6564,652,Germany,Female,47,126597.89,1
6565,663,France,Female,33,0.0,0
6566,525,Germany,Female,30,157989.21,0
6567,662,Spain,Female,54,187997.15,1
6568,724,Germany,Male,54,172192.49,0
6569,581,Germany,Male,38,133105.47,1
6570,685,Spain,Male,38,0.0,0
6571,595,France,Male,46,0.0,1
6572,588,France,Female,21,0.0,0
6573,647,Germany,Male,35,192407.97,0
6574,785,Germany,Female,38,107199.75,0
6575,794,Germany,Female,55,115796.7,1
6576,823,France,Male,37,164858.18,0
6577,687,Germany,Male,38,117633.28,0
6578,850,France,Female,28,0.0,0
6579,496,France,Female,36,0.0,0
6580,527,Germany,Female,30,126663.51,0
6581,576,Germany,Female,71,140273.47,1
6582,525,Spain,Female,60,0.0,0
6583,727,Germany,Male,21,153344.72,0
6584,671,Germany,Female,23,123943.18,0
6585,625,France,Male,39,0.0,0
6586,643,Germany,Male,33,98630.31,0
6587,707,France,Female,33,58036.33,0
6588,539,Spain,Male,28,0.0,0
6589,498,Germany,Male,45,109200.74,0
6590,696,Spain,Female,30,0.0,0
6591,758,France,Female,33,0.0,0
6592,685,France,Female,33,0.0,0
6593,655,Germany,Female,30,83173.98,0
6594,747,France,Female,40,0.0,1
6595,601,Spain,Male,24,0.0,0
6596,477,France,Male,22,82559.42,1
6597,558,France,Male,32,73494.21,0
6598,586,Spain,Male,29,132450.24,0
6599,850,France,Male,49,128663.9,1
6600,505,France,Female,36,79951.9,1
6601,591,Germany,Female,51,132508.3,1
6602,761,Germany,Female,38,120530.13,0
6603,554,France,Female,35,74988.59,0
6604,774,France,Female,47,94722.88,0
6605,771,Spain,Female,33,0.0,0
6606,792,France,Male,31,71269.89,0
6607,673,Germany,Female,41,98612.1,0
6608,765,France,Male,40,138033.55,0
6609,748,France,Female,41,91621.69,0
6610,422,France,Male,54,140014.42,0
6611,568,Spain,Male,27,126815.97,0
6612,502,France,Female,64,139663.37,0
6613,524,France,Female,28,0.0,0
6614,689,France,Male,34,165312.27,0
6615,661,France,Male,26,0.0,0
6616,606,Spain,Male,33,0.0,0
6617,678,Germany,Female,54,123699.28,0
6618,636,Germany,Female,29,97325.15,0
6619,647,France,Male,32,97041.16,0
6620,732,France,Male,36,0.0,0
6621,646,France,Male,50,104129.24,1
6622,559,France,Female,43,0.0,0
6623,581,France,Male,28,104367.5,0
6624,565,France,Male,46,135369.71,0
6625,657,Spain,Female,41,112119.48,0
6626,847,France,Male,66,123760.68,0
6627,558,France,Female,41,0.0,1
6628,596,Spain,Male,57,0.0,0
6629,579,France,Male,39,0.0,0
6630,741,France,Female,36,0.0,0
6631,613,France,Male,44,0.0,0
6632,694,Spain,Male,31,0.0,0
6633,729,Spain,Female,42,0.0,1
6634,480,France,Female,42,152160.21,0
6635,666,France,Female,59,0.0,0
6636,575,France,Male,24,0.0,0
6637,850,France,Male,36,0.0,0
6638,740,France,Male,36,172381.8,0
6639,588,Germany,Male,41,106116.56,0
6640,681,France,Male,36,141952.07,0
6641,611,Spain,Female,33,0.0,0
6642,589,France,Female,37,138497.84,0
6643,717,Spain,Female,34,0.0,0
6644,556,Germany,Male,33,124213.36,0
6645,850,France,Male,37,126872.6,0
6646,685,Spain,Female,42,0.0,0
6647,713,France,Female,37,0.0,0
6648,437,France,Female,26,120923.52,0
6649,605,Spain,Male,47,142643.54,0
6650,758,Germany,Male,41,79857.64,0
6651,600,France,Male,46,95502.21,0
6652,827,France,Male,38,0.0,0
6653,608,Germany,Male,23,197715.93,0
6654,608,France,Female,30,85859.76,0
6655,554,France,Male,44,85304.27,0
6656,683,Germany,Female,35,132371.3,0
6657,660,Spain,Male,33,0.0,0
6658,628,France,Female,31,0.0,1
6659,668,Germany,Male,39,79896.0,0
6660,776,France,Female,29,0.0,0
6661,820,France,Male,36,0.0,0
6662,665,France,Male,36,0.0,0
6663,850,Germany,Male,31,146587.3,0
6664,703,France,Female,42,0.0,0
6665,506,Spain,Male,32,0.0,0
6666,588,Spain,Male,32,109109.33,0
6667,622,Spain,Female,26,0.0,0
6668,606,France,Male,34,0.0,0
6669,517,France,Male,56,142147.32,1
6670,758,Spain,Female,43,0.0,0
6671,677,France,Female,49,0.0,0
6672,827,Spain,Female,35,0.0,0
6673,729,France,Female,36,109106.8,0
6674,654,France,Male,36,112262.84,0
6675,654,Spain,Female,36,0.0,0
6676,619,Spain,Male,52,0.0,0
6677,642,Spain,Male,26,144238.7,0
6678,472,Spain,Female,32,159397.75,0
6679,470,Spain,Male,30,125385.01,0
6680,633,France,Female,60,69365.25,0
6681,602,France,Male,31,155271.83,0
6682,640,Spain,Male,29,197200.04,0
6683,454,Spain,Female,48,144837.79,0
6684,562,France,Female,57,0.0,1
6685,636,France,Male,34,0.0,0
6686,621,Spain,Male,50,163085.79,0
6687,795,Germany,Male,38,125903.22,0
6688,550,France,Male,22,154377.3,0
6689,630,Spain,Male,41,107511.52,0
6690,573,Germany,Male,30,127406.5,0
6691,561,Spain,Male,24,143656.55,0
6692,662,France,Female,39,138106.75,0
6693,637,France,Male,27,128940.24,0
6694,651,Germany,Male,37,114453.58,0
6695,646,France,Female,33,0.0,0
6696,567,France,Female,48,0.0,0
6697,638,France,Male,41,131762.94,0
6698,725,France,Female,31,0.0,0
6699,709,France,Female,41,150300.65,0
6700,787,Spain,Male,39,108935.39,0
6701,653,France,Male,37,135847.47,0
6702,661,Germany,Male,37,109908.06,1
6703,681,Germany,Male,49,142946.18,1
6704,436,Germany,Male,45,104339.11,1
6705,663,France,Male,33,157274.36,0
6706,662,France,Male,64,98848.19,0
6707,607,Germany,Female,39,105103.33,1
6708,754,France,Male,34,0.0,0
